"ID_CLIENTE","FECHA_INTERACCION","NOMBRE_CORTO_DE_EXPERIENCIA","CALIFICACION"
"1794","9/6/2022 18:04","Supermercados 50","5"
"1794","9/6/2022 18:04","Supermercados 50","5"
"1794","9/6/2022 18:05","Tostao 20 mil","5"
"1794","9/6/2022 18:05","Tostao 20 mil","5"
"1795","9/6/2022 18:17","Supermercados 50 IFood","1"
"1796","9/6/2022 23:49","Tostao 10 mil","5"
"1796","9/6/2022 23:49","Tostao 10 mil","5"
"1796","9/6/2022 23:55","Alimentos Menus semanales Afil","5"
"1796","9/6/2022 23:55","Alimentos Menus semanales Afil","5"
"1797","9/7/2022 6:43","Bono virtual Crepes&Waffles 10","5"
"1797","9/7/2022 6:43","Bono virtual Crepes&Waffles 10","5"
"1797","9/7/2022 6:44","Zapatoca 50","4"
"1797","9/7/2022 6:44","hamburguesa Corral domicilio","5"
"1797","9/7/2022 6:44","hamburguesa Corral domicilio","5"
"1797","9/7/2022 6:45","Bono mercado Justo y Bueno 20 ","4"
"1797","9/7/2022 6:45","Bono mercado Justo y Bueno 20 ","4"
"1797","9/7/2022 6:45","Bono mercado Justo y Bueno 20 ","4"
"1797","9/7/2022 6:45","Bono mercado Justo y Bueno 20 ","4"
"1797","9/7/2022 6:45","Bono mercado Justo y Bueno 20 ","4"
"1797","9/7/2022 6:45","Bono mercado Justo y Bueno 20 ","4"
"272","9/7/2022 6:56","Bono virtual Crepes&Waffles 30","5"
"272","9/7/2022 6:56","Bono virtual Crepes&Waffles 30","5"
"272","9/7/2022 6:56","Bono virtual Crepes&Waffles 30","5"
"1798","9/7/2022 8:07","Disfruta el mejor pollo asado","5"
"1799","9/7/2022 10:12","Bono virtual Crepes&Waffles 30","5"
"1799","9/7/2022 10:13","Bono virtual Crepes&Waffles 30","5"
"1799","9/7/2022 10:13","Bono virtual Crepes&Waffles 30","5"
"1799","9/7/2022 10:13","Bono virtual Crepes&Waffles 30","5"
"1799","9/7/2022 10:13","Bono virtual Crepes&Waffles 20","5"
"1799","9/7/2022 10:14","Bono virtual Crepes&Waffles 10","5"
"1799","9/7/2022 10:14","Bono virtual Crepes&Waffles 10","5"
"1799","9/7/2022 10:14","Bono virtual Crepes&Waffles 10","5"
"1799","9/7/2022 10:14","Bono virtual Crepes&Waffles 10","5"
"1799","9/7/2022 10:14","Bono virtual Crepes&Waffles 10","5"
"1799","9/7/2022 10:14","Bono virtual Crepes&Waffles 10","5"
"1799","9/7/2022 10:14","Combo hamburguesa el Corral ","4"
"1799","9/7/2022 10:14","Combo hamburguesa el Corral ","4"
"1800","9/7/2022 12:38","Cineco Combo 3","5"
"1800","9/7/2022 12:38","Cineco Combo 3","5"
"1800","9/7/2022 12:38","Cineco Combo 3","5"
"1801","9/7/2022 12:57","Bono virtual Crepes&Waffles 10","5"
"1802","9/7/2022 13:01","Bono virtual Crepes&Waffles 10","5"
"1803","9/7/2022 14:37","Bono mercado Justo y Bueno 50 ","1"
"1803","9/7/2022 14:37","Bono mercado Justo y Bueno 50 ","1"
"1804","9/7/2022 14:43","Bono virtual Crepes&Waffles 30","5"
"1804","9/7/2022 14:43","Bono virtual Crepes&Waffles 30","5"
"1804","9/7/2022 14:43","Bono virtual Crepes&Waffles 30","5"
"1804","9/7/2022 14:43","Bono virtual Crepes&Waffles 30","5"
"1804","9/7/2022 14:44","Bono virtual Crepes&Waffles 10","5"
"1804","9/7/2022 14:49","Disfruta el mejor pollo asado","5"
"1804","9/7/2022 14:49","Disfruta el mejor pollo asado","5"
"1804","9/7/2022 14:49","Disfruta el mejor pollo asado","5"
"1804","9/7/2022 14:49","Disfruta el mejor pollo asado","5"
"1804","9/7/2022 14:49","Disfruta el mejor pollo asado","5"
"1804","9/7/2022 14:55","RED Practica Libre Tejo","5"
"1805","9/7/2022 15:25","Jumbo 30","4"
"1805","9/7/2022 15:26","Jumbo 40","5"
"1806","9/7/2022 15:34","RC Alimentos 30","5"
"1807","9/7/2022 18:14","Bono virtual Crepes&Waffles 10","5"
"1807","9/7/2022 18:14","Bono virtual Crepes&Waffles 10","5"
"1807","9/7/2022 18:14","Bono virtual Crepes&Waffles 10","5"
"1807","9/7/2022 18:14","Bono virtual Crepes&Waffles 10","5"
"1807","9/7/2022 18:14","Bono virtual Crepes&Waffles 10","5"
"1808","9/7/2022 19:06","Disfruta las mejores carnes","4"
"1808","9/7/2022 19:06","Disfruta las mejores carnes","4"
"370","9/7/2022 19:06","Bono virtual Crepes&Waffles 20","5"
"370","9/7/2022 19:07","Restaurantes 30 Ifood Card  ","4"
"370","9/7/2022 19:07","Frisby 20","5"
"1809","9/8/2022 7:36","hamburguesa Corral domicilio","4"
"1809","9/8/2022 7:36","hamburguesa Corral domicilio","4"
"1809","9/8/2022 7:37","Bono virtual Crepes&Waffles 30","5"
"1810","9/8/2022 8:15","Cine Colombia 2D","4"
"1810","9/8/2022 8:15","Cine Colombia 2D","4"
"1810","9/8/2022 8:15","Cineco Combo 3","4"
"1811","9/8/2022 10:54","Disfruta las mejores carnes","4"
"236","9/8/2022 14:20","Bono virtual Crepes&Waffles 20","5"
"236","9/8/2022 14:21","Bono virtual Crepes&Waffles 30","5"
"236","9/8/2022 14:21","Bono virtual Crepes&Waffles 30","5"
"236","9/8/2022 14:21","Bono virtual Crepes&Waffles 30","5"
"1812","9/8/2022 18:56","Mundo Aventura UBIN","5"
"1812","9/8/2022 18:56","Mundo Aventura UBIN","5"
"1812","9/8/2022 18:56","Mundo Aventura UBIN","5"
"212","9/8/2022 22:34","Frisby 30","5"
"212","9/8/2022 22:35","Salitre Magico NITRO","5"
"1692","9/9/2022 8:44","Bono virtual Crepes&Waffles 10","5"
"1813","9/9/2022 13:28","Disfruta las mejores carnes","5"
"1814","9/9/2022 15:29","Bono virtual Crepes&Waffles 30","5"
"1814","9/9/2022 15:29","Bono virtual Crepes&Waffles 30","5"
"1814","9/9/2022 15:29","Bono virtual Crepes&Waffles 30","5"
"1815","9/9/2022 20:36","Supermercados 50","5"
"1815","9/9/2022 20:36","Supermercados 50","5"
"1815","9/9/2022 20:36","Supermercados 50","5"
"1815","9/9/2022 20:36","Supermercados 50","5"
"616","9/9/2022 22:00","Supermercados 50 Ifood Card","5"
"1816","9/10/2022 9:03","Disfruta las mejores carnes","5"
"1816","9/10/2022 9:03","Disfruta las mejores carnes","5"
"1817","9/10/2022 10:17","Zapatoca 50","4"
"1817","9/10/2022 10:18","Zapatoca 20","4"
"1817","9/10/2022 10:18","Zapatoca 20","4"
"1817","9/10/2022 10:18","Bono mercado Justo y Bueno 50 ","4"
"1817","9/10/2022 10:18","Bono mercado Justo y Bueno 20 ","4"
"1817","9/10/2022 10:18","Bono mercado Justo y Bueno 20 ","4"
"326","9/10/2022 21:35","Cine Colombia 2D","5"
"326","9/10/2022 21:35","Cine Colombia 2D","5"
"326","9/10/2022 21:35","Cine Colombia 2D","5"
"326","9/10/2022 21:35","Cine Colombia 2D","5"
"326","9/10/2022 21:35","Cine Colombia 2D","5"
"326","9/10/2022 21:35","Cine Colombia 2D","5"
"326","9/10/2022 21:35","Cine Colombia 2D","5"
"326","9/10/2022 21:35","Cine Colombia 2D","5"
"326","9/10/2022 21:35","Cine Colombia 2D","5"
"326","9/10/2022 21:35","Cine Colombia 2D","5"
"326","9/10/2022 21:35","Cine Colombia 2D","5"
"326","9/10/2022 21:35","Cine Colombia 2D","5"
"1818","9/11/2022 14:26","Bono virtual Crepes&Waffles 20","5"
"1818","9/11/2022 14:26","Bono virtual Crepes&Waffles 20","5"
"1818","9/11/2022 14:26","Bono virtual Crepes&Waffles 20","5"
"1818","9/11/2022 14:26","Bono virtual Crepes&Waffles 20","5"
"1818","9/11/2022 14:27","Combo hamburguesa el Corral ","5"
"1818","9/11/2022 14:27","Combo hamburguesa el Corral ","5"
"1818","9/11/2022 14:27","Bono mercado Justo y Bueno 50 ","5"
"1818","9/11/2022 14:27","Bono virtual Crepes&Waffles 30","5"
"1818","9/11/2022 14:28","Bono virtual Crepes&Waffles 20","5"
"1818","9/11/2022 14:28","Bono virtual Crepes&Waffles 20","5"
"1678","9/11/2022 15:31","Bono virtual Crepes&Waffles 10","5"
"1678","9/11/2022 15:33","Disfruta el mejor pollo asado","5"
"1678","9/11/2022 15:33","Zapatoca 30","5"
"1678","9/11/2022 15:33","Zapatoca 30","5"
"1678","9/11/2022 15:33","Zapatoca 50","5"
"1678","9/11/2022 15:34","Supermercados 50","5"
"1678","9/11/2022 15:34","Supermercados 50","5"
"1819","9/11/2022 15:34","Bono virtual Crepes&Waffles 20","5"
"1819","9/11/2022 15:35","Cine Colombia 2D","5"
"1819","9/11/2022 15:35","Cine Colombia 2D","5"
"1819","9/11/2022 15:35","Cine Colombia 2D","5"
"1819","9/11/2022 15:35","Cine Colombia 2D","5"
"1771","9/11/2022 16:21","Bono virtual Crepes&Waffles 20","5"
"1820","9/11/2022 22:44","Zapatoca 20","5"
"1820","9/11/2022 22:44","Bono virtual Crepes&Waffles 10","4"
"744","9/12/2022 6:27","Frisby 50","4"
"744","9/12/2022 6:27","Bono virtual Crepes&Waffles 10","4"
"744","9/12/2022 6:27","Bono virtual Crepes&Waffles 10","4"
"1821","9/12/2022 8:51","Disfruta las mejores carnes","5"
"1821","9/12/2022 8:51","Disfruta las mejores carnes","5"
"1822","9/12/2022 8:53","Postres 30 Ifood Card","4"
"1823","9/12/2022 20:55","Bono virtual Crepes&Waffles 20","5"
"1823","9/12/2022 20:55","Bono virtual Crepes&Waffles 20","5"
"1823","9/12/2022 20:55","Bono virtual Crepes&Waffles 20","5"
"1801","9/13/2022 8:35","Pepe Ganga Jugueteria 30","5"
"1801","9/13/2022 8:35","Pepe Ganga Jugueteria 30","5"
"1824","9/13/2022 10:20","Disfruta las mejores carnes","5"
"1824","9/13/2022 10:20","Merqueo 50","5"
"69","9/13/2022 11:50","Bono virtual Crepes&Waffles 20","5"
"1825","9/13/2022 12:49","RED natac bebes 25-30 mes pres","5"
"1826","9/13/2022 13:41","Disfruta las mejores carnes","5"
"1826","9/13/2022 13:41","Disfruta las mejores carnes","5"
"1827","9/13/2022 16:25","Bono virtual Crepes&Waffles 20","5"
"1827","9/13/2022 16:25","Bono virtual Crepes&Waffles 20","5"
"1827","9/13/2022 16:25","Bono virtual Crepes&Waffles 20","5"
"1828","9/13/2022 17:27","Supermercados 50","5"
"1828","9/13/2022 17:27","Disfruta el mejor pollo asado","5"
"1828","9/13/2022 17:28","Cafe 30 ifood","5"
"1828","9/13/2022 17:28","Bono virtual Crepes&Waffles 10","5"
"1828","9/13/2022 17:28","Zapatoca 50","5"
"1828","9/13/2022 17:28","Zapatoca 30","5"
"1828","9/13/2022 17:28","Bono virtual Crepes&Waffles 10","5"
"1828","9/13/2022 17:28","Restaurantes 30","5"
"1828","9/13/2022 17:29","Bono virtual Crepes&Waffles 10","5"
"1828","9/13/2022 17:30","Restaurantes 30 IFood","4"
"1828","9/13/2022 17:30","Disfruta el mejor pollo asado","4"
"1828","9/13/2022 17:30","Disfruta el mejor pollo asado","4"
"1828","9/13/2022 17:30","Disfruta el mejor pollo asado","4"
"1828","9/13/2022 17:30","Disfruta el mejor pollo asado","4"
"1828","9/13/2022 17:30","Tostao 10 mil","4"
"1829","9/13/2022 18:51","Bono virtual Crepes&Waffles 30","5"
"1829","9/13/2022 18:51","Bono virtual Crepes&Waffles 30","5"
"1830","9/13/2022 19:23","Combo hamburguesa el Corral ","5"
"1830","9/13/2022 19:23","Combo hamburguesa el Corral ","5"
"1830","9/13/2022 19:23","Disfruta el mejor pollo asado","5"
"1830","9/13/2022 19:24","Bono virtual Crepes&Waffles 10","5"
"1830","9/13/2022 19:24","Bono virtual Crepes&Waffles 20","5"
"1830","9/13/2022 19:24","Bono virtual Crepes&Waffles 20","5"
"1830","9/13/2022 19:25","Cafe 30 ifood","5"
"1830","9/13/2022 19:25","Postres 30","5"
"1830","9/13/2022 19:25","Postres 30","5"
"1830","9/13/2022 19:25","Postres 30","5"
"1831","9/13/2022 19:59","Falabella 50","4"
"1832","9/14/2022 9:55","Bono virtual Crepes&Waffles 10","5"
"1832","9/14/2022 9:56","Cineco Combo 3","5"
"1832","9/14/2022 9:56","Cineco Combo 3","5"
"1832","9/14/2022 9:56","Cineco Combo 3","5"
"1832","9/14/2022 9:56","Frisby 50","5"
"1832","9/14/2022 9:56","Tostao 10 mil","5"
"1832","9/14/2022 9:57","Bono virtual Crepes&Waffles 20","5"
"1832","9/14/2022 9:57","Supermercados 50","5"
"205","9/14/2022 10:33","Bono virtual Crepes&Waffles 20","5"
"1833","9/14/2022 13:44","hamburguesa Corral take out","5"
"1833","9/14/2022 13:44","hamburguesa Corral take out","5"
"1833","9/14/2022 13:44","hamburguesa Corral take out","5"
"1833","9/14/2022 13:44","Bono virtual Crepes&Waffles 30","5"
"1833","9/14/2022 13:44","Bono virtual Crepes&Waffles 30","5"
"1833","9/14/2022 13:44","Bono virtual Crepes&Waffles 30","5"
"1833","9/14/2022 13:44","Bono virtual Crepes&Waffles 30","5"
"1834","9/14/2022 15:07","hamburguesa Corral domicilio","5"
"1834","9/14/2022 15:07","hamburguesa Corral domicilio","5"
"1834","9/14/2022 15:07","hamburguesa Corral domicilio","5"
"1834","9/14/2022 15:07","hamburguesa Corral domicilio","5"
"1834","9/14/2022 15:07","hamburguesa Corral domicilio","5"
"1835","9/14/2022 15:26","Zapatoca 50","5"
"1836","9/15/2022 9:33","RC Alimentos 30","5"
"1837","9/15/2022 9:58","Bono virtual Crepes&Waffles 30","5"
"1837","9/15/2022 9:58","Bono virtual Crepes&Waffles 30","5"
"1838","9/15/2022 11:15","Jumbo 40","5"
"1839","9/15/2022 11:21","Pepe Ganga Decohogar","5"
"1839","9/15/2022 11:21","Pepe Ganga Decohogar","5"
"1839","9/15/2022 11:22","Bono virtual Crepes&Waffles 10","4"
"1839","9/15/2022 11:22","Bono virtual Crepes&Waffles 10","4"
"1840","9/15/2022 11:59","hamburguesa Corral domicilio","5"
"1840","9/15/2022 12:03","Bono virtual Crepes&Waffles 30","4"
"1840","9/15/2022 12:14","Restaurantes 30","5"
"1840","9/15/2022 12:21","Postres 30","5"
"1840","9/15/2022 12:21","Disfruta el mejor pollo asado","5"
"1840","9/15/2022 12:25","Bono virtual Crepes&Waffles 30","5"
"1840","9/15/2022 12:25","Bono virtual Crepes&Waffles 30","5"
"1840","9/15/2022 12:25","Combo hamburguesa el Corral ","5"
"1840","9/15/2022 12:25","Combo hamburguesa el Corral ","5"
"1840","9/15/2022 12:26","El mejor cafe para compartir19","5"
"1840","9/15/2022 12:26","El mejor cafe para compartir19","5"
"1840","9/15/2022 12:26","Disfruta el mejor pollo asado","5"
"1840","9/15/2022 12:27","Combo hamburguesa el Corral ","5"
"1840","9/15/2022 12:27","Combo hamburguesa el Corral ","5"
"1840","9/15/2022 12:28","El mejor cafe para compartir19","5"
"1841","9/15/2022 14:04","Bono virtual Crepes&Waffles 30","5"
"1841","9/15/2022 14:04","Bono virtual Crepes&Waffles 30","5"
"1842","9/15/2022 14:05","Bono virtual Crepes&Waffles 30","5"
"1842","9/15/2022 14:05","Bono virtual Crepes&Waffles 30","5"
"1842","9/15/2022 14:05","Bono virtual Crepes&Waffles 30","5"
"1842","9/15/2022 14:06","Disfruta el mejor pollo asado","5"
"1842","9/15/2022 14:06","Bono virtual Crepes&Waffles 20","5"
"1842","9/15/2022 14:06","Bono virtual Crepes&Waffles 20","5"
"1842","9/15/2022 14:06","Bono virtual Crepes&Waffles 20","5"
"1842","9/15/2022 14:06","Bono virtual Crepes&Waffles 20","5"
"1842","9/15/2022 14:06","Bono virtual Crepes&Waffles 30","5"
"1842","9/15/2022 14:06","Bono virtual Crepes&Waffles 30","5"
"1842","9/15/2022 14:06","Bono virtual Crepes&Waffles 30","5"
"1842","9/15/2022 14:06","Bono virtual Crepes&Waffles 20","5"
"1843","9/15/2022 14:39","Bono virtual Crepes&Waffles 10","5"
"1843","9/15/2022 14:39","hamburguesa Corral take out","5"
"1843","9/15/2022 14:40","hamburguesa Corral take out","5"
"1649","9/15/2022 14:51","Frisby 50","4"
"1844","9/15/2022 18:31","Turismo Hoteles 400","3"
"1845","9/16/2022 8:21","Bono virtual Crepes&Waffles 20","4"
"1685","9/16/2022 10:02","Zapatoca 30","5"
"1685","9/16/2022 10:03","Zapatoca 30","5"
"1685","9/16/2022 10:03","Zapatoca 20","5"
"1685","9/16/2022 10:03","Zapatoca 20","5"
"1685","9/16/2022 10:03","Zapatoca 20","5"
"1685","9/16/2022 10:03","Zapatoca 20","5"
"609","9/16/2022 12:12","Metro 50","5"
"609","9/16/2022 12:12","Metro 50","5"
"609","9/16/2022 12:12","Tostao 10 mil","5"
"1846","9/16/2022 16:07","hamburguesa Corral domicilio","5"
"1846","9/16/2022 16:07","hamburguesa Corral domicilio","5"
"1846","9/16/2022 16:08","hamburguesa Corral domicilio","5"
"1846","9/16/2022 16:08","hamburguesa Corral domicilio","5"
"1847","9/16/2022 17:05","Merqueo 50","5"
"1848","9/17/2022 6:29","Jumbo 30","5"
"1848","9/17/2022 6:29","Jumbo 30","5"
"1848","9/17/2022 6:29","Jumbo 40","5"
"1848","9/17/2022 6:29","Jumbo 40","5"
"1848","9/17/2022 6:30","Postres 30 Ifood Card","5"
"1848","9/17/2022 6:30","Postres 30 Ifood Card","5"
"1848","9/17/2022 6:30","Ensalada Corral domic","5"
"1849","9/17/2022 9:01","Falabella 30","5"
"1850","9/17/2022 11:33","Frisby 50","5"
"1851","9/17/2022 14:28","Tostao 10 mil","5"
"1852","9/17/2022 16:36","Bono virtual Crepes&Waffles 10","5"
"1852","9/17/2022 16:36","Bono virtual Crepes&Waffles 30","5"
"1852","9/17/2022 16:36","Bono virtual Crepes&Waffles 20","5"
"1853","9/17/2022 18:00","Zapatoca 50","4"
"1854","9/18/2022 7:00","Bono virtual Crepes&Waffles 30","5"
"1851","9/18/2022 12:32","Metro 50","5"
"1851","9/18/2022 12:32","Metro 50","5"
"1855","9/18/2022 13:54","Bono virtual Crepes&Waffles 30","5"
"1856","9/18/2022 15:05","Frisby 50","5"
"1857","9/18/2022 15:48","Bono virtual Crepes&Waffles 20","5"
"1857","9/18/2022 15:48","Bono virtual Crepes&Waffles 20","5"
"1857","9/18/2022 15:50","hamburguesa Corral domicilio","5"
"1857","9/18/2022 15:50","hamburguesa Corral domicilio","5"
"1858","9/18/2022 18:22","Royal films 3D NUEVA","5"
"1858","9/18/2022 18:22","Royal films 3D NUEVA","5"
"1859","9/18/2022 18:57","Cine Colombia 2D","5"
"1859","9/18/2022 18:57","Cine Colombia 2D","5"
"1859","9/18/2022 18:57","Cine Colombia 2D","5"
"1859","9/18/2022 18:57","Cine Colombia 2D","5"
"1860","9/18/2022 19:42","Jumbo 50","5"
"760","9/19/2022 6:18","Jumbo 50","5"
"760","9/19/2022 6:18","Jumbo 50","5"
"1861","9/19/2022 9:03","hamburguesa Corral domicilio","5"
"1861","9/19/2022 9:05","Cine Colombia 2D","5"
"1861","9/19/2022 9:05","Cine Colombia 2D","5"
"1861","9/19/2022 9:05","Cine Colombia 2D","5"
"1861","9/19/2022 9:05","Cine Colombia 2D","5"
"1861","9/19/2022 9:05","hamburguesa Corral take out","5"
"1861","9/19/2022 9:05","hamburguesa Corral take out","5"
"1861","9/19/2022 9:05","hamburguesa Corral take out","5"
"1078","9/19/2022 9:53","Bono virtual Crepes&Waffles 30","4"
"1078","9/19/2022 10:01","Bono virtual Crepes&Waffles 30","4"
"1862","9/19/2022 10:23","Jumbo 50","5"
"1862","9/19/2022 10:23","Jumbo 50","5"
"1862","9/19/2022 10:24","Jumbo 50","5"
"1361","9/19/2022 10:58","Cineco Combo 3","5"
"1361","9/19/2022 10:58","Cineco Combo 3","5"
"1361","9/19/2022 10:58","Bono virtual Crepes&Waffles 30","5"
"575","9/19/2022 12:21","Bono virtual Crepes&Waffles 10","5"
"591","9/19/2022 13:02","Cine Colombia 2D","5"
"591","9/19/2022 13:02","Cine Colombia 2D","5"
"591","9/19/2022 13:02","Cine Colombia 2D","5"
"591","9/19/2022 13:02","Cine Colombia 2D","5"
"591","9/19/2022 13:02","Cine Colombia 2D","5"
"591","9/19/2022 13:02","Cine Colombia 2D","5"
"591","9/19/2022 13:02","Cineco Combo 3","5"
"591","9/19/2022 13:02","Cineco Combo 3","5"
"1863","9/19/2022 16:15","Falabella 50","5"
"1864","9/19/2022 17:07","Falabella 50","5"
"1864","9/19/2022 17:07","Falabella 50","5"
"1864","9/19/2022 17:08","Bono virtual Crepes&Waffles 30","5"
"1865","9/19/2022 18:23","hamburguesa Corral domicilio","1"
"1865","9/19/2022 18:23","hamburguesa Corral domicilio","1"
"1865","9/19/2022 18:23","Bono virtual Crepes&Waffles 20","1"
"1865","9/19/2022 18:23","Bono virtual Crepes&Waffles 20","1"
"968","9/20/2022 7:01","RED Practica Libre divertiment","5"
"886","9/20/2022 13:37","hamburguesa Corral take out","5"
"886","9/20/2022 13:37","hamburguesa Corral take out","5"
"1866","9/20/2022 15:53","Bono virtual Crepes&Waffles 30","5"
"1866","9/20/2022 15:53","Bono virtual Crepes&Waffles 30","5"
"1866","9/20/2022 15:53","Bono virtual Crepes&Waffles 30","5"
"1866","9/20/2022 15:53","Bono virtual Crepes&Waffles 30","5"
"1867","9/21/2022 8:22","Zapatoca 50","5"
"1867","9/21/2022 8:22","Zapatoca 50","5"
"1868","9/21/2022 10:15","Bono virtual Crepes&Waffles 10","5"
"1868","9/21/2022 10:15","Bono mercado Justo y Bueno 20 ","5"
"1868","9/21/2022 10:16","Bono mercado Justo y Bueno 50 ","5"
"1868","9/21/2022 10:16","Bono mercado Justo y Bueno 50 ","5"
"1868","9/21/2022 10:16","Disfruta el mejor pollo asado","5"
"1868","9/21/2022 10:16","Disfruta el mejor pollo asado","5"
"1868","9/21/2022 10:16","Supermercados 50","5"
"1868","9/21/2022 10:17","Bono mercado Justo y Bueno 20 ","5"
"1868","9/21/2022 10:17","Bono mercado Justo y Bueno 20 ","5"
"1869","9/21/2022 12:25","Bono virtual Crepes&Waffles 30","5"
"1798","9/21/2022 14:32","Bono virtual Crepes&Waffles 20","5"
"1798","9/21/2022 14:32","Bono virtual Crepes&Waffles 20","5"
"1798","9/21/2022 14:33","Zapatoca 50","4"
"1798","9/21/2022 14:34","Bono virtual Crepes&Waffles 30","4"
"1798","9/21/2022 14:34","Disfruta el mejor pollo asado","4"
"1798","9/21/2022 14:34","Disfruta el mejor pollo asado","4"
"1798","9/21/2022 14:34","Disfruta el mejor pollo asado","4"
"1798","9/21/2022 14:35","Zapatoca 30","4"
"1870","9/21/2022 20:16","RED Practica Libre divertiment","5"
"1870","9/21/2022 20:16","RED Practica Libre divertiment","5"
"1870","9/21/2022 20:17","Bono virtual Crepes&Waffles 30","5"
"1871","9/21/2022 21:17","Restaurantes 30 Ifood Card  ","2"
"1872","9/22/2022 7:18","RC Alimentos 30","5"
"1872","9/22/2022 7:18","RC Alimentos 30","5"
"1872","9/22/2022 7:18","RC Alimentos 30","5"
"1872","9/22/2022 7:19","Tostao 10 mil","5"
"1873","9/22/2022 9:37","Zapatoca 20","2"
"1873","9/22/2022 9:38","Jumbo 50","5"
"1873","9/22/2022 9:38","Jumbo 50","5"
"1874","9/22/2022 10:30","Bono virtual Crepes&Waffles 20","5"
"1874","9/22/2022 10:30","Bono virtual Crepes&Waffles 10","5"
"1874","9/22/2022 10:31","Cine Colombia 2D","5"
"1874","9/22/2022 10:31","Cine Colombia 2D","5"
"1874","9/22/2022 10:31","Jumbo 30","5"
"1874","9/22/2022 10:32","Bono virtual Crepes&Waffles 30","5"
"1560","9/22/2022 10:40","Tostao 10 mil","5"
"1875","9/22/2022 10:45","Bono virtual Crepes&Waffles 30","5"
"1875","9/22/2022 10:45","Bono virtual Crepes&Waffles 30","5"
"1546","9/22/2022 11:22","RC Alimentos cafe de paso","5"
"1876","9/22/2022 11:24","Cineco Combo 2","5"
"1876","9/22/2022 11:24","Cineco Combo 2","5"
"1877","9/22/2022 11:28","Metro 50","5"
"1877","9/22/2022 11:28","Metro 30","5"
"1877","9/22/2022 11:28","Metro 30","5"
"1877","9/22/2022 11:28","El mejor cafe para compartir19","5"
"1877","9/22/2022 11:28","Restaurantes 30","5"
"1877","9/22/2022 11:28","Restaurantes 30","5"
"1877","9/22/2022 11:28","Restaurantes 30","5"
"1878","9/22/2022 11:50","hamburguesa Corral take out","5"
"1878","9/22/2022 11:50","hamburguesa Corral take out","5"
"1878","9/22/2022 11:50","hamburguesa Corral take out","5"
"1878","9/22/2022 11:50","hamburguesa Corral take out","5"
"1878","9/22/2022 11:50","hamburguesa Corral take out","5"
"1658","9/22/2022 12:10","RED Practica Libre Muro Escala","5"
"1658","9/22/2022 12:10","RED Practica Libre Muro Escala","5"
"1879","9/22/2022 12:18","Mundo Aventura UBIN","5"
"1879","9/22/2022 12:18","Mundo Aventura UBIN","5"
"1880","9/22/2022 12:46","Zapatoca 30","5"
"1880","9/22/2022 12:46","Zapatoca 30","5"
"1880","9/22/2022 12:46","Zapatoca 30","5"
"1880","9/22/2022 12:46","Zapatoca 30","5"
"1536","9/22/2022 13:34","Bono virtual Crepes&Waffles 30","5"
"1536","9/22/2022 13:34","Bono virtual Crepes&Waffles 30","5"
"1536","9/22/2022 13:34","Bono virtual Crepes&Waffles 30","5"
"1536","9/22/2022 13:34","Bono virtual Crepes&Waffles 30","5"
"1881","9/22/2022 17:18","Bono virtual Crepes&Waffles 30","5"
"1881","9/22/2022 17:18","Bono virtual Crepes&Waffles 30","5"
"1001","9/22/2022 18:12","Cine Colombia 2D","5"
"1882","9/22/2022 19:10","Ensalada cobb Corral take","1"
"1882","9/22/2022 19:10","Ensalada cobb Corral take","1"
"1882","9/22/2022 19:10","Ensalada cobb Corral take","1"
"1882","9/22/2022 19:10","Ensalada cobb Corral take","1"
"1883","9/23/2022 7:13","Zapatoca 50","5"
"1884","9/23/2022 10:09","Bono virtual Crepes&Waffles 30","5"
"1884","9/23/2022 10:09","Bono virtual Crepes&Waffles 30","5"
"1884","9/23/2022 10:09","Bono virtual Crepes&Waffles 30","5"
"1884","9/23/2022 10:09","Bono virtual Crepes&Waffles 30","5"
"1246","9/23/2022 15:17","Disfruta el mejor pollo asado","5"
"1246","9/23/2022 15:17","hamburguesa Corral take out","5"
"1246","9/23/2022 15:17","hamburguesa Corral take out","5"
"1246","9/23/2022 15:17","hamburguesa Corral take out","5"
"1246","9/23/2022 15:17","hamburguesa Corral take out","5"
"1246","9/23/2022 15:18","hamburguesa Corral take out","5"
"1885","9/24/2022 8:52","Zapatoca 50","5"
"1885","9/24/2022 8:52","Disfruta las mejores carnes","5"
"1885","9/24/2022 8:52","Disfruta las mejores carnes","5"
"1885","9/24/2022 8:52","Disfruta las mejores carnes","5"
"1886","9/24/2022 10:36","Bono virtual Crepes&Waffles 30","5"
"1887","9/25/2022 10:26","Zapatoca 30","5"
"1887","9/25/2022 10:26","Zapatoca 30","5"
"1887","9/25/2022 10:26","Zapatoca 30","5"
"1888","9/25/2022 13:46","Bono virtual Crepes&Waffles 30","5"
"1888","9/25/2022 13:46","Bono virtual Crepes&Waffles 30","5"
"1889","9/25/2022 17:45","Royal films 3D NUEVA","5"
"1889","9/25/2022 17:45","Royal films 3D NUEVA","5"
"1890","9/25/2022 18:59","Bono virtual Crepes&Waffles 10","5"
"1890","9/25/2022 18:59","Bono virtual Crepes&Waffles 10","5"
"1890","9/25/2022 18:59","Bono virtual Crepes&Waffles 10","5"
"1890","9/25/2022 18:59","Bono virtual Crepes&Waffles 10","5"
"1890","9/25/2022 18:59","Bono virtual Crepes&Waffles 10","5"
"1890","9/25/2022 18:59","Bono virtual Crepes&Waffles 10","5"
